user,review,rating,app,word_count,is_spam_candidate,label,,,
Minh Tuấn 81,"đặt hàng mà phải chờ xác nhận 72 tiếng, mình ko có đủ kiên trì để chờ đợi. ứng dụng tốt nhưng các mặt hàng giá rẻ đều không tìm thấy.",3,Sendo,31,FALSE,negative,,,
Hoa Nguyễn Văn,sài khá lâu rồi mà giờ vào thì nó báo ứng dụng chứa mã độc lấy cắp thông tin.đăng lên các grup hỏi thì bị xóa bài luôn,3,Shopee,28,FALSE,negative,,,
Cuong Nguyen,hàng thật giả lẫn lộn á mà nh khi đặt còn k giao luôn,3,Shopee,14,FALSE,negative,,,
Huệ Nguyễn,t thắc mắc là lũ ý kiến bảo lazada kh tốt v sao còn cho 5sao nhỉ?,3,Lazada,17,FALSE,negative,,,
Thanh Nguyễn Ngọc,cho mã mà chả mã nài sài đc vậy cho lam j,3,Shopee,12,FALSE,neutral,,,
Hoàng Phụng Nguyễn,app giờ tệ quá mà lâu rồi vẫn chưa fix lỗi. làm vậy mất khách hết,3,Tiki,16,FALSE,negative,,,
Huyền Trân,"đáng lí mình đánh giá 2 sao nhưng do đơn đầu 0 đồng , trừ 1 sao vì đơn đầu tiên hơn 14 ngày mà chx giao ,trừ 1 sao là mã giảm chỉ cho đơn trên 2,3 trăm thua shoppe ngàn lần shoppe nhiều mã free ship nhiều đôi lúc ko cs thôi",3,Lazada,54,FALSE,negative,,,
single mon,tạm2,3,Shopee,1,FALSE,neutral,,,
Cry Thiện,sao bị đơ màn hình vậy trời,3,Lazada,7,FALSE,negative,,,
Tên the Họ đinh,chưa mua đc đồ cho 3 sao thôi,3,Sendo,8,FALSE,neutral,,,
Văn Tuấn,chưa thấy gì hay,3,Lazada,4,FALSE,neutral,,,
Long Phan,"tiki gần đây bị crash nhiều, thanh toán cũng hay gặp lỗi",3,Tiki,12,FALSE,negative,,,
Dai Minh,lazada liệu có giống shopee không ạ,3,Lazada,7,FALSE,neutral,,,
thùy trang đặng,già gơi đắt ít đồ để lựa chọn,3,Lazada,8,FALSE,negative,,,
Thanh Thơm Nguyễn Thị,"đặt đơn hàng 0₫ ship gọi bảo mai giao r mất tích, ăn luôn ghi đơn đã giao thành công mà có nhận được đâu có nt cho shoppe cũng k nhận đc hỗ trợ j đặt hàng bên shoppe không nên thanh toán trước, 50/50",3,Shopee,46,FALSE,negative,,,
Nhật Trần,shoppe nên đổi đơn vị vận chuyển. spx làm ăn quá lề mề,3,Shopee,13,FALSE,negative,,,
An Eric,quá nhiều thông báo tắt thông báo thì không nhận được tin tức giao hàng bật thông báo thì nhiều thông tin không cần thiết quá phiền phức nên 3 sao và góp ý cho nhà phát hành chút nên thêm mục giao hàng nhanh còn thêm nhiêu do nhà phát hành vì nếu đặt hàng mà có việc đi du lịch thì không có thời gian nhận phải hủy đơn và đặt lại rất tốn thời gian,3,Lazada,78,FALSE,negative,,,
minh Dang,tạp được,3,Tiki,2,FALSE,neutral,,,
Loc Le,"liên kết ngân hàng ít, phải thông qua momo để thanh toán ck, cuối cùng nhận hoàn tiền lại không biết đến đâu.",3,Lazada,23,FALSE,negative,,,
hieu cute,hàng ko về tự ý hoàn trả nhưng dùng cũng tạm,3,Shopee,11,FALSE,neutral,,,
Bao Gia,càng ngày càng ko tốt như trước ít mã giảm và ko còn giảm ship nhiều như trước đúng là càng ngày càng tệ ☹️,3,Lazada,25,FALSE,negative,,,
Lâm Đào,nói chung cx đc cho 3 sao thôi,3,Sendo,8,FALSE,neutral,,,
Pt Thanh Sang,khó sử dụng,3,Sendo,3,FALSE,negative,,,
Huy Tây,cũng bình thường ko có gì đặc biệt,3,Sendo,8,FALSE,neutral,,,
Duyên Hà,thiếu hàng cho khách còn chụp ảnh lại là giao r,3,Shopee,11,FALSE,negative,,,
Giang Phan,tự đăng xuất tài khoản khiến tôi bay acc,3,Shopee,9,FALSE,negative,,,
Khoi Nguyen,app mua mà del bt lựa shop là cuk,3,Shopee,9,FALSE,negative,,,
Hdjfjfjfjf Hdjfj,giao mà như đợi 3 thế kỷ,3,Shopee,7,FALSE,negative,,,
Anh Kieu,dù sao đi nữa như thế là được,3,Shopee,8,FALSE,neutral,,,
T- Storm,thế quái nào cứ đòi vào vị trí ng dùng,3,Sendo,10,FALSE,negative,,,
Duyên Nguyễn,tôi ko nhận đc khi đã đăng nhập shopper pay,3,Shopee,10,FALSE,negative,,,
Xuân Lại,giấy xấu,3,Tiki,2,FALSE,negative,,,
Tiến Phong Lâm,thiếu liên kết với ví momo,3,Shopee,6,FALSE,negative,,,
Châu Minh,"kiếm được rất nhiều xu nhưng mỗi lần thanh toán sàn chỉ cho trích 1 phần rất nhỏ để thanh toán , mẫu mã cũng bth kh đa dạng lắm , kh hiểu cơ chế voucher bên sàn l này 🥲",3,Lazada,41,FALSE,neutral,,,
Lam Lam,"lazada tự áp voucher giảm giá để món hàng rẻ lại,nhưng khi đặt hàng thì toàn báo lỗi k đặt đc,vui lòng bỏ voucher giống như lừa nhau thế nhỉ",3,Lazada,30,FALSE,negative,,,
Trong Nguyen,nhu cc vậy,3,Sendo,3,FALSE,negative,,,
Cương Kim,tiki giao hàng rất chậm,3,Tiki,5,FALSE,negative,,,
Thào Dua,sao k đăng nhập được,3,Lazada,5,FALSE,negative,,,
Thảo Bùi,"thấy toàn đồ gia công hãng không nguồn gốc hiện đầy lên muốn lướt xem mà buồn nỗi thấy toàn đồ giả chất lượng kém nên không mua. voucher không lớn mấy, tích nhiều mà sài ít, cảm thấy voucher bên app mình không bằng tik🥲",3,Lazada,46,FALSE,negative,,,
Giaa Huyy,giao lâu,3,Shopee,2,FALSE,negative,,,
Thien Vanngoc,dù rằng hàng hóa tốt nhưng mà qc ở nhiều nơi quá còn hay bị nhảy qua app tôi ko thik 3 sao,3,Shopee,23,FALSE,neutral,,,
Huy Lam,đề còi ok không cho thêm 2 sao nữa,3,Tiki,9,FALSE,negative,,,
Huy Thien Le,bắt đầu trải nghiệm... chưa đánh giá được.,3,Tiki,8,FALSE,neutral,,,
Minh Le,hàng nhiều khi rất chậm giao và hàng tới k cho kiểm tra . và có những hàng đặt rồi k giao lun . nhưng tôi vẫn đạt hàng của sendo,3,Sendo,31,FALSE,negative,,,
VIỆT Bùi Văn,tiên lợi,3,Sendo,2,FALSE,positive,,,
Hương Nguyễn,thấy chưa được cho lắm,3,Sendo,5,FALSE,negative,,,
Thuận Dương,mình nghĩ lazada nên hỗ trợ giao lại vào ngày hôm sau như những bên khác. chứ giao trong ngày không được đã hoàn về người bán rồi. như công việc mình làm không được cầm điện thoại tối về cầm thì đơn hàng đã gửi ngược lại người bán rồi,3,Lazada,51,FALSE,negative,,,
Sau Huynh Tran,"lazada nên giảm tiền vận chuyển nhiều hơn nữa ,bên shopee tiền vận chuyển rất rẻ thậm chí bằng ko đồng ,bên lazada kiện hàng rất nhỏ mà tiền cước nhiều quá nên nghiên cứu lại",3,Lazada,36,FALSE,neutral,,,
Minh Đức Nguyễn Ngọc,shipper giao không đúng hẹn toàn muộn giờ bảo ko có nhà thì lại lằng nhằng ko quay lại đưa lại còn bắt phải ra chỗ nọ chỗ kia lấy hàng tính chuyện định bịp hàng của khách hay gì 😀 😀 😀,3,Shopee,43,FALSE,negative,,,
Nam Koi,chưa thấy j ok,3,Tiki,4,FALSE,neutral,,,
Vinh Vo,ok cua hang,3,Sendo,3,FALSE,positive,,,
Acc Xin,"các nhà vận chuyển đơn hàng của bên lazada quá chậm nên thay đổi trong tương lai, phí vận chuyển lại cao voucher có giảm nhưng không đáng kể.",3,Lazada,29,FALSE,negative,,,
Thanh Toàn Nguyễn,"app mua hàng rất tốt. tìm kiếm sản phảm dễ dàng. mỗi cái săn xu quay phần quà vô phần giá trị thì lại bị đứng màn hình. thoát ra thì mất phần thưởng. kiểu như câu người vào xem chứ phần thưởng là câu view thôi, bị rất nhiều lần nên rất ức chế,quay trúng xu nhiều cũng không nhận được, tình trạng này chỉ có cách xoá ap khỏi điện thoại ,tìm một trang mua sắm khác .",3,Lazada,80,FALSE,neutral,,,
Thanh Tuấn Bùi,quá nhiều tin rác. cần có bổ sung thêm chức năng xóa 1 lần. khi cần xóa phải bấm từ tin mất thời gian. góp ý mà chẳng có phản hồi. vậy đánh giá làm gì.,3,Sendo,36,FALSE,negative,,,
phung xuan hung,"muốn ủng hộ người việt lắm nhưng tôi dự đoán app sen đỏ không cạnh tranh nổi vì ít chương trình khuyến mãi, giá lại đắt hơn, sản phẩm ít đa dạng so với các sàn như shopee và lazada,... kém hấp dẫn người mua và cskh chưa tốt!",3,Sendo,49,FALSE,negative,,,
Nguyệt Quàng Thị,giá cao,3,Shopee,2,FALSE,negative,,,
Thành Nguyễn Minh,"cả tháng nay vào giỏ hàng bị đứng máy cần khắc phục,",3,Tiki,12,FALSE,negative,,,
Gia Huy Nguyễn,"chưa mua nhưng so sánh cùng sản phẩm mà đắt hơn so với lazada và shopper nên chưa ủng hộ, đợi khi nào hàng giá tương đồng sẻ ủng hộ để biết",3,Sendo,32,FALSE,neutral,,,
Tien Pham,hừ hu hu g hữu g hữu ý ggg hủy bỏ đồng ý với ý nghĩa của,3,Sendo,17,FALSE,other,,,
Tuy Huynh,bán sách mà đóng hàng k chống sốc nên lúc nào hàng cg móp với hỏng,3,Tiki,16,FALSE,negative,,,
one coin,"tiền ship siêu mắc, giao diện khó dùng, nên bán sách thôi đừng bán mấy món khác hicc",3,Tiki,18,FALSE,negative,,,
Quy Ta,như lon,3,Shopee,2,FALSE,negative,,,
Son Bui,"app không tiện dụng, theo dõi khó cần nâng cấp",3,Tiki,10,FALSE,negative,,,
Dũng Ccchu,"nên bán hàng chuẩn như lúc giới thiệu,chứ nhiều lúc giao hàng k đúng đâu nên sử lý nhé.ok",3,Sendo,19,FALSE,negative,,,
Thanh long Pham Vũ,"shop bán hàng bên này không đúng với như quảng cáo ,khi vào gian hàng của shop thì giá lại có nhiều loại với mẫu mã khác nhau và giá bán khác nhau",3,Sendo,33,FALSE,negative,,,
Phú Quý Trần,đề nghị shop giao dịch uy tín đúng chất lượng tốt tránh tình trạng treo đầu dê bán thịt cầy là mất uy tín và chất lượng nhé mất lòng tin vào khách hàng nhé shop ơi,3,Tiki,37,FALSE,negative,,,
Nhung Le,giá cao hơn các trang bán hàng khác mặt hàng k da dạng ít mau ma it nhà bán hàng hàng cần mua k co,3,Sendo,25,FALSE,negative,,,
Long nhật Nguyên hửu,thì củng được nha mọi người,3,Tiki,6,FALSE,neutral,,,
XuanThuong Pham,"có mấy cái ở sendo ko có bán ví dụ:truyện tranh thị trấn mèo,khổng lồ và tiến sĩ quỷ quyệt....thích bên lazada hơn nhiều",3,Sendo,24,FALSE,negative,,,
Những Câu Nói Để Đời,vào phần mua trước trả sau khi đến lúc chụp cccd thì ko chụp được,3,Sendo,15,FALSE,negative,,,
Lưu Ngọc Tốn,cho tôi hỏi tại sao tôi cứ vào một cửa hàng mua lại bị lỗi vậy nhỉ?,3,Shopee,17,FALSE,neutral,,,
Duc,giao hàng châm quá,3,Lazada,4,FALSE,negative,,,
45.054.Huỳnh Hương Lê,"giao diện kém, ngày càng rắc rối và rườm rà",3,Tiki,10,FALSE,negative,,,
Ttt Ft,"mua đắt , k bằng soppi",3,Lazada,6,FALSE,negative,,,
Nha Nguyen,lâu lâu có sự cố không thể giao hàng tôi rất hụt hẫn,3,Lazada,13,FALSE,negative,,,
Như ý 8-2,giao hàng của app này khá lâu,3,Tiki,7,FALSE,negative,,,
Dùa Giàng,lazada giao hàng lâu để khách chờ lâu,3,Lazada,8,FALSE,negative,,,
T Hoài,"cho 3 sao vì, mình mua sp và laz nhiều rùi tính qua sendo mua thử thì giao diện khó sài quá, chương trình ưu đãi người mới cũng hem có luôn. mong nhà phát hành phát triển thêm nếu ko sẽ bị khai tử sớm thôi",3,Sendo,47,FALSE,neutral,,,
43. Truc Vy,đoi voi tui sendo la 1 ung dung rat tot,3,Sendo,10,FALSE,positive,,,
Trinh Tung Lam,ưng ý,3,Shopee,2,FALSE,positive,,,
Long Thanh,"lúc nhận phí giảm giá trên shoppi cho ng mới đc giảm 60 k cho đơn đầu tiên á , lúc đặt thì đc nm khi tôi xóa ứng dụng rồi tải lại nó lại nói là giao dịch đáng nghi xong hủy đơn hàng tôi đặt luôn , ý là đây là lần đầu tôi bị như v thôi",3,Shopee,60,FALSE,negative,,,
Hoài Sơn Trương,"chưa sử dụng nhiều nên chưa thể đánh giá chính xác được, cứ tạm cho vậy thôi",3,Sendo,17,FALSE,neutral,,,
Xuân Bùi,tôi mua cái cần câu ở ngoài 4m5 200k ko đắt tiki tận 250k,3,Tiki,14,FALSE,negative,,,
Ha Phan,sendo nên có cơ chế để khách hàng được đồng kiểm hàng để lấy lòng tin của khách hàng. chứ không cho đồng kiểm thì khác gì lừa đảo làm mất uy tín của khách hàng với sendo. người bán không cho kiểm hàng thì không nên cho bán để tạo niềm tin của mặt hàng của chủ và lấy lòng tin của khách,3,Sendo,64,FALSE,neutral,,,
nguyen thanh,vẫn để những đơn vị bán hàng không có chất lượng vào.,3,Shopee,12,FALSE,negative,,,
Sky Knight,"sao mình mua hàng không được vậy? chọn mua sản phẩm cứ bắt chọn phương thức giao hàng tủ nhận đồ, mà chỗ mình ở lại không có, các phương thức giao hàng khác không khả dụng dù chọn mua bất kì sản phẩm nào",3,Shopee,45,FALSE,negative,,,
Lê Việt Hưng,thời gian giao hàng quá chậm,3,Sendo,6,FALSE,negative,,,
Tien Thuy,tiki bán đồ mắc quá.😞 nhưng hàng cũng tạm ổn. tuy là hơi chênh lệch giá cả nhưng cũng khá ok cho mùa dịch như bây giờ. 😐 tôi vẫn thấy lazada và shoppee rẻ và tốt hơn rất nhiều so với tiki,3,Tiki,43,FALSE,negative,,,
Hương Phạm,app hay bị đơ nhưng mua thì cx khá đc,3,Sendo,10,FALSE,neutral,,,
Ngoctan Doan,mua hàng điện tử trên đây có ổn không mọi người? cho mình lời khuyên với,3,Lazada,16,FALSE,neutral,,,
Trương MinhThư 12c8,bực,3,Tiki,1,FALSE,negative,,,
Hong Lily,tiki này nhiều cái không bán.,3,Tiki,6,FALSE,negative,,,
Mai thị thúy Tâm82,lazada giá vẫn đắt hơn chút so với shoppe,3,Lazada,9,FALSE,negative,,,
46.Lê Công Thủy,chi phí ship hàng quá cao,3,Sendo,6,FALSE,negative,,,
Caovantuan152535 cvt27021979,dung xem sao,3,Tiki,3,FALSE,neutral,,,
Thanh Ngân,hay bị lag văng ra ngoài luôn nhất là lúc cào thẻ xu,3,Tiki,13,FALSE,negative,,,
tien hung,vào mục đánh giá sp là treo máy luôn. sao đội ngũ tiki ko khắc phục lỗi này vậy!,3,Tiki,19,FALSE,negative,,,
Hơn Vu văn,gửi hàng chậm,3,Sendo,3,FALSE,negative,,,
G Nguyen,app này đồ đẹp giao hàng lại nhanh nữa,3,Tiki,9,FALSE,positive,,,
Đức Tống,alô mai đi đ ê a the thi công các công trình xây dựng và vườn cây ăn trái tim 50k 1kg e oi 77604173🤗,3,Tiki,25,FALSE,other,,,
Tỉnh Lê Đình,khó chịu,3,Tiki,2,FALSE,negative,,,
điện hoàng quốc,không thay đổi được thông tin số điện thoại,3,Sendo,9,FALSE,negative,,,
Nam Nguyen,"app ổn, phần chọn trả góp cực ngu và đánh đố end user, phải vào item kéo tận dưới mới chọn trả góp được thay vì được chọn góp ở giao diện thanh toán. góp 0% mà tính phí chuyển đổi tương đương với vay lãi suất 12%/năm",3,Tiki,48,FALSE,neutral,,,
Nguyen Duc Loi,"hàng chưa nhiều, thanh toán chưa thuận tiện",3,Sendo,8,FALSE,negative,,,
Chí Linh Huỳnh,mua hàng mà trả trước rồi ko đúng hàng rồi sao nên cho khách kiểm tra hàng rồi mới thanh toán thì sẽ hay hơn ok,3,Sendo,26,FALSE,neutral,,,
Oanh Kien,"trả hàng/hoàn tiền không ổn lắm, nói là trước 15/2 mà giờ 22/2 vẫn chưa thấy tiền vào tài khoản, không hiểu sao luôn:( tổng tiền là (1.250.000₫)",3,Shopee,28,FALSE,negative,,,
Phú Trần,dùng khá ổn như mà nhiều lúc có mã free ship như khi thanh toán thì vẫn có phí ship như thường,3,Shopee,22,FALSE,negative,,,
huynh nguyen,"hay nhưng tiền ship mắc , có khi còn nhiều hơn tiền hàng mà voucher áp vô cx 0 đáng kể 🙃",3,Lazada,22,FALSE,negative,,,
Như Yến,giao diện bất tiện,3,Lazada,4,FALSE,negative,,,
Nguyen Tu,hỗ trợ kém,3,Sendo,3,FALSE,negative,,,
Nguyen Quyet Thien,ayy,3,Lazada,1,FALSE,other,,,
ĐẠT NGUYỄN,lazada thêm nhiều mã vận chuyển miễn phí như shoppe thì hay,3,Lazada,12,FALSE,negative,,,
Bảo 04 TQT211,shop trả lời khách hàng quá chậm,3,Tiki,7,FALSE,negative,,,
Xiǎo Yīng,"thay vì mình bỏ tiền ra qc app vô mv này kia á, thì lo chi vô khâu làm app đi, cứ bị dừng với văng ra miết t mệt quá( nhất là khúc bấm giỏ hàng là văng), tính vô mua thử coi dịch vụ ra sao mà thôi chắc xoá luôn cho rồi. mặt hàng đã thua các sàn thương mại khác rồi mà còn lỗi riết khách mới nghỉ mua luôn.",3,Tiki,74,FALSE,negative,,,
Nam Hoàng,tại sao tôi đổi hình ảnh đại diện ko được,3,Sendo,10,FALSE,negative,,,
Hồ Đức Quang,app chậm quá.,3,Tiki,3,FALSE,negative,,,
Công Nam Vũ,tiền ship hơi đắt,3,Sendo,4,FALSE,negative,,,
Ky Tran,mình dùng thấy ok,3,Sendo,4,FALSE,positive,,,
Quỳnh Như,trải nghiệm tốt ><,3,Sendo,4,FALSE,positive,,,
Van Anh Do,mình xin cảm ơn về nội dung câu chữ rõ ràng,3,Lazada,11,FALSE,neutral,,,
Thùy phương Lê thị,sendo 3 saooo,3,Sendo,3,FALSE,neutral,,,
Trang Nguyen,giao hàng tốt,3,Tiki,3,FALSE,positive,,,
Mỹ Trần Chí (Mixcloud 60),goppd,3,Tiki,1,FALSE,other,,,
Lam Ngoc,bị lỗi gì rồi load hoài fix gấp đi ad ơi,3,Tiki,11,FALSE,negative,,,
Anh MvP,☺️giao hàng trong lúc xăng dầu lên app có cố gắng,3,Shopee,11,FALSE,negative,,,
Văn Cường Tạ,"tôi mua hàng rất nhiều .nhưng hoàn hàng ,trả hàng rất tệ .",3,Shopee,13,FALSE,negative,,,
Scott N.,"tại sao lại ko có nút ""hủy đơn hàng"" vậy?",3,Tiki,10,FALSE,negative,,,
vu huynh,chua dc trải nghiệm tốt,3,Sendo,5,FALSE,negative,,,
Sơn Hoàng,quá lag bro,3,Shopee,3,FALSE,negative,,,
212 creeper,ôkê được 3sao,3,Sendo,3,FALSE,neutral,,,
Van Quan,bấm vào phải cho xem sản phẩm được thì tải về mua.làm ăn mà ngu,3,Sendo,15,FALSE,negative,,,
Hiếu Nguyễn Đình,tiền hàng thì rẻ mà tiền ship rõ đắt,3,Lazada,9,FALSE,negative,,,
Gia PHAM,không vô được,3,Tiki,3,FALSE,negative,,,
Ðuc Lle,"ứng dụng thao tác rườm rà, đơn giản cho khách hàng mua giao dịch nhanh chóng.",3,Sendo,16,FALSE,negative,,,
cái hay cái đẹp “:”,vào app hay bị thoát ra ngoài,3,Sendo,7,FALSE,negative,,,
Văn Cưỡng Huỳnh,shop zalada cho biết tại sao tôi đặt hàng của zalada một trăm lần đều bị lỗi vậy.,3,Lazada,18,FALSE,negative,,,
Gi Lh,a đây rồi,3,Sendo,3,FALSE,other,,,
Văn Phẩm Đỗ,cũng tạm,3,Lazada,2,FALSE,neutral,,,
Minh Tuyết,"từng rất thích và đặt rất đơn ở bên này mà giờ coi lại thì giá nó caooo so với sàn khác, tiền ship thì mắc, voucher giảm giá ít giờ không dám đặt nữa:(((",3,Lazada,35,FALSE,neutral,,,
