user,review,rating,app,word_count,label,review_original
HiyakiVN,á p g i a o h à n g c h ậ mình không h ô n g g i a o tao rồi o n g 2 tao i ế n g n h ư q u ả n g c á o đ â u mình à c ó không h i c ả 2 tao u ầ n h o ặ c tao h á n g n ó i c h u n g không h ô n g n ê n tao ả i vậy à h à n g c ò n đ ắ tao h ơ n giây o vậy ớ i c á c a p p n h ư giây h o p p e l a z a d a tao i không i c ũ n g không h ô n g tao ặ n g mình i ễ n p h í vậy ậ n c h u y ể n đ â u n ê n x ứ n g đ á n h 1 giây a o,1.0,Tiki,52,,áp giao hàng chậm không giao trong 2 tiếng như quảng cáo đâu mà có khi cả 2 tuần hoặc tháng nói chung không nên tải và hàng còn đắt hơn so với các app như shoppe lazada tiki cũng không tặng miễn phí vận chuyển đâu nên xứng đánh 1 sao
Khang Đỗ Văn,"h ệ tao h ố n g l à mình vậy i ệ c rồi ờ i rồi ạ c c h ậ mình c h ạ p , c giây không h tao ệ h ạ i",1.0,Tiki,11,,"hệ thống làm việc rời rạc chậm chạp, cskh tệ hại"
Jessica,không h u y ê n tao h ậ tao đ ừ n g c ó tao ả i n ế u không h ô n g mình u ố n h ố i h ậ n a p p d ỏ mình l ắ mình p rồi tao h ì tao h ấ y h a y l ắ mình,1.0,Tiki,18,,khuyên thật đừng có tải nếu không muốn hối hận app dỏm lắm pr thì thấy hay lắm
Trang Dương Huyền,n h a n h tao i ệ n l ợ i g i á rồi ẻ,3.0,Tiki,5,,nhanh tiện lợi giá rẻ
Nguyễn Văn Thành,"g i a o h à n g q u á l â u , h ẹ n 2 3 2 tao ớ i 0 4 0 3 c h ư a n h ậ n đ ư ợ c h à n g",1.0,Tiki,12,,"giao hàng quá lâu, hẹn 23/2 tới 04/03 chưa nhận được hàng"
Châu Minh,"mình u a h à n g ở tao i không i n h i ề u l ầ n rồi ồ i , l ầ n n à o c ũ n g h à i l ò n g vậy ề c h ấ tao l ư ợ n g c ũ n g n h ư vậy ậ n c h u y ể n . ư u đ i ể mình g i a o h à n g n h a n h đ ó n g g ó i c ẩ n tao h ậ n c h ă mình giây ó c không h á c h h à n g tao ố tao í tao l o mình u a h à n g g i ả , h à n g d ỏ mình c h ắ c d o tao i không i q u ả n c h ặ tao không h â u đ ă n g không ý b á n h à n g . không h u y ế tao đ i ể mình p h í giây h i p c ò n c a o h à n g không h ô n g đ a d ạ n g l ắ mình tao i không i c â n n h ắ c vậy i ệ c tao h ê mình đ ị n h vậy ị b ả n đ ồ c h ỗ đ ị a c h ỉ n h ậ n h à n g . n h ư vậy ậ y giây h i p p e rồi giây ẽ d ễ tao ì mình n h à ở n h ữ n g n ơ i không h ô n g c ó đ ị a c h ỉ rồi õ rồi à n g .",5.0,Tiki,98,,"mua hàng ở tiki nhiều lần rồi, lần nào cũng hài lòng về chất lượng cũng như vận chuyển. ưu điểm - giao hàng nhanh - đóng gói cẩn thận - chăm sóc khách hàng tốt - ít lo mua hàng giả, hàng dỏm chắc do tiki quản chặt khâu đăng ký bán hàng. khuyết điểm - phí ship còn cao - hàng không đa dạng lắm - tiki cân nhắc việc thêm định vị bản đồ chỗ địa chỉ nhận hàng. như vậy shipper sẽ dễ tìm nhà ở những nơi không có địa chỉ rõ ràng."
Tệ,tao i không i giây c a mình q u á g h i l à tao h ứ 6 g i a o h à n g mình à h ô mình giây a u đ ã g i a o rồi ồ i c ó c á i đ ị a c h ỉ tao h ì không o g i a o tao h ế mình à g i a o tao h ẳ n g tao ậ n n h à tao ệ,1.0,Tiki,29,,tiki scam quá ghi là thứ 6 giao hàng mà hôm sau đã giao rồi có cái địa chỉ thì ko giao thế mà giao thẳng tận nhà tệ
Hoà Nguyễn Khánh,"tao rồi á n ơ i l à tao rồi á n , mình ì n h đ ặ tao mình ộ tao đ ơ n tao ừ l ú c n ă mình 2 0 2 1 h ì n h n h ư tao h á n g 1 2 , mình à b â y g i ờ l à n ă mình 2 0 2 2 tao h á n g 3 mình ớ i g i a o đ ế n . g i a o l â u d ã mình a n",2.0,Tiki,31,,"trán ơi là trán, mình đặt một đơn từ lúc năm 2021 hình như tháng 12, mà bây giờ là năm 2022 tháng 3 mới giao đến. giao lâu dã man"
Quan Nguyen,b á n h à n g không o đ ú n g n h ư tao rồi ê n h ì n h ả n h,1.0,Tiki,8,,bán hàng ko đúng như trên hình ảnh
Hỏny Pơ,"a p p tao ệ l é mình , l ấ y mình ã x á c n h ậ n giây ố đ i ệ n tao h o ạ i mình à không o tao h ấ y g ử i đ â u c ả",3.0,Tiki,17,,"app tệ lém, lấy mã xác nhận số điện thoại mà ko thấy gửi đâu cả =("
Phước Lê,đ ặ tao h à n g g i a o h à n g giây a i rồi ồ i b ả o g i a o l ạ i đ ổ i mình ớ i c h o mình ì n h . mình à c u ố i c ù n g b ả o h ế tao giây ả n p h ẩ mình d ò i không h ô n g g i a o đ ư ợ c . mình ì n h n h ắ n tao i n h ỏ i n h à c u n g c ấ p tao h ì b ả o c ò n rồi ấ tao n h i ề u giây ả n p h ẩ mình . h ó a rồi a tao i không i l ừ a đ ả o c mình n rồi,1.0,Tiki,45,,đặt hàng giao hàng sai rồi bảo giao lại đổi mới cho mình. mà cuối cùng bảo hết sản phẩm dòi không giao được. mình nhắn tin hỏi nhà cung cấp thì bảo còn rất nhiều sản phẩm. hóa ra tiki lừa đảo cmnr 🙂🙂🙂
Nga Nga,g i a o h à n g n h a n h g ọ n n h ư n g . . . a n h giây h i p p e rồi c ò n n ợ e mình 1 n g h ì n tao i ế n d ư a h h h,5.0,Tiki,16,,giao hàng nhanh gọn nhưng... anh shipper còn nợ em 1 nghìn tiến dư ahhh 🤧
Minh Anh Lien Hoa,tao rồi ả i n g h i ệ mình c ủ a tao i không i c h ư a b a o g i ờ tao ệ đ ế n tao h ế . rồi i ê n g vậy i ệ c c h ă mình giây ó c không h á c h h à n g tao h ư ờ n g x u y ê n c ủ a c h í n h mình ì n h rồi ấ tao không é mình !,1.0,Tiki,23,,trải nghiệm của tiki chưa bao giờ tệ đến thế. riêng việc chăm sóc khách hàng thường xuyên của chính mình rất kém!
7828_ Đặng Thanh Tuyền,"tao vậy vậy c ủ a tao i không i tao rồi ả l ờ i không h ô n g đ ú n g n ộ i d u n g mình u ồ n h ỏ i . l à không h á c h h à n g mình ớ i tao i không i tao ặ n g mình ã g i ả mình g i á , tao h a n h tao o á n mình o mình o , á p mình ã x o n g mình u a đ ô i g i à y c ò n g i á không h o ả n g 1 0 0 không , vậy à i h ô mình giây a u tao i không i h ủ y đ ơ n h à n g . n ế u không h ô n g g i ả mình g i á tao h ì đ ừ n g c h o mình ã , h a y q u ả n g c á o , tao i không i l à a p p l ừ a đ ả o .",1.0,Tiki,56,,"tvv của tiki trả lời không đúng nội dung muồn hỏi. là khách hàng mới tiki tặng mã giảm giá, thanh toán momo, áp mã xong mua đôi giày còn giá khoảng 100k, vài hôm sau tiki hủy đơn hàng. nếu không giảm giá thì đừng cho mã, hay quảng cáo, tiki là app lừa đảo."
Tiến minh Thái,ứ n g d u n g b ị không h ù n g h a tao ạ o tao ạ i không h o ả n rồi ồ i mình à vậy ô mình u a h a n g b á c tao ạ o tao a i không h o a n n ữ a d ẹ p c h o rồi ồ i,1.0,Tiki,21,,ứng dung bị khùng ha tạo tại khoản rồi mà vô mua hang bác tạo tai khoan nữa dẹp cho rồi
Văn Tú Lò,tao ạ i không o c ó giây ơ n l a c á i á p l à vậy ô d ụ n g n h ấ tao,1.0,Tiki,11,,tại ko có sơn la cái áp là vô dụng nhất
Nd Namdong,tao ô i q u á b ứ c x ú c vậy ì giây h o p tao ự đ ộ n g h ủ y đ ơ n vậy à rồi ấ tao l a g,1.0,Tiki,14,,tôi quá bức xúc vì shop tự động hủy đơn và rất lag 😌
fightnight Chính chủ,x ị n q u á n ê n c h o 1 giây a o,1.0,Tiki,6,,xịn quá nên cho 1 sao
Đông Nguyễn,tao ô tao . g i á c ả p h ả i c h ă n g . tao u y ê tao vậy ơ i h ơ n c ả tao u y ê tao vậy ơ i . đ u n g l a tao i không i c ó không h á c .,5.0,Tiki,15,,tôt.giá cả phải chăng .tuyêt vơi hơn cả tuyêt vơi. đung la tiki có khác.
Lệ Mỹ,"c á i a p p tao ệ h ạ i n h ấ tao tao ừ n g b i ế tao , c giây không h h ã mình tao o à n d ù n g a u tao o tao i n n h ắ n . n u ố tao tao i ề n c ủ a n g ư ờ i d ù n g , tao ạ o rồi a c á i a giây tao rồi a c h o n g tao a n ạ p tao i ề n vậy à o mình u a rồi ồ i g i ờ không h o á tao à i không h o ả n vậy ì không h á c h mình u a 1 c h i ế c x e mình á y n ê n tao í n h l à mình u a giây ỉ",1.0,Tiki,46,,"cái app tệ hại nhất từng biết, cskh hãm toàn dùng auto tin nhắn. nuốt tiền của người dùng, tạo ra cái astra cho ngta nạp tiền vào mua rồi giờ khoá tài khoản vì khách mua 1 chiếc xe máy nên tính là mua sỉ"
Zhan Yi,"g i a o d i ệ n ở g i ỏ h à n g tao h a y đ ổ i l à mình tao h u ậ n tao i ệ n tao rồi o n g vậy i ệ c mình u a h à n g ổn . n h ư n g tao h a y đ ổ i c á i p h ầ n l ọ c giây ả n p h ẩ mình l à mình mình ì n h rồi ấ tao không h ó c h ị u , n h ấ tao l à tao i không i tao rồi a d i n g . rồi ấ tao mình o n g b ộ tao i không i tao rồi ả l ạ i c h o mình ì n h p h ầ n l ọ c giây ả n p h ẩ mình n h ư c ũ",2.0,Tiki,45,,"giao diện ở giỏ hàng thay đổi làm thuận tiện trong việc mua hàng👌. nhưng thay đổi cái phần lọc sản phẩm làm mình rất khó chịu, nhất là tiki trading. rất mong bộ tiki trả lại cho mình phần lọc sản phẩm như cũ"
Nam Van,l à mình ơ n đ ừ n g h ợ p tao á c vậy ớ i b o n n i n gì a vậy a n n ữ a,1.0,Tiki,10,,làm ơn đừng hợp tác với bon ninja van nữa:(((
Nghĩa Nguyễn,giây a o không o c ó c h ế đ ộ tao ự c h i ế n,5.0,Tiki,7,,sao ko có chế độ tự chiến
nhí huỳnh,rồi i ế tao rồi ồ i tao i không i l à mình n h ư mình ấ y n g ư ờ i b á n h à n g n g o à i đ ư ờ n g z . mình u a x o n g không x à i đ c tao h ì vậy ứ tao . không đ ổ i đ c c ũ n g không h o à n tao o à n l ạ i tao i ề n,1.0,Tiki,27,,riết rồi tiki làm như mấy người bán hàng ngoài đường z.mua xong k xài đc thì vứt. k đổi đc cũng k hoàn toàn lại tiền
Hồng Duyên Nguyễn,"mình ì n h đ ã tao h a n h tao o á n đ ơ n h à n g , tao i không i h ẹ n n g à y 2 4 0 2 2 0 2 2 g i a o n h ư n g h ô mình n a y 2 7 0 2 2 0 2 2 mình ì n h c h e c không b ê n đ ơ n vậy ị vậy ậ n c h u y ể n tao h ì đ ơ n h à n g đ i tao ừ b ư u đ i ệ n n à y giây a n g b ư u đ i ệ n g ầ n n h à mình ì n h n h ư n g vậy ẫ n không h ô n g g i a o , rồi ồ i l ạ i c h u y ể n giây a n g b ư u đ i ệ n không h á c x a h ơ n . mình ì n h tao h ậ tao giây ự tao h ấ tao vậy ọ n g . mình o n g tao i không i h o à n tao i ề n đ ể mình ì n h đ ặ tao ở giây à n tao h ư ơ n g mình ạ i đ i ệ n tao ử không h á c . tao h ậ tao giây ự mình ì n h rồi ấ tao mình u ố n ủ n g h ộ c á c b ạ n n h ư n g đ ơ n vậy ị vậy ậ n c h u y ể n đ ố i tao á c c ủ a c á c b ạ n l à mình mình ì n h rồi ấ tao tao h ấ tao vậy ọ n g .",1.0,Tiki,92,,"mình đã thanh toán đơn hàng, tiki hẹn ngày 24/02/2022 giao nhưng hôm nay 27/02/2022 mình check bên đơn vị vận chuyển thì đơn hàng đi từ bưu điện này sang bưu điện gần nhà mình nhưng vẫn không giao, rồi lại chuyển sang bưu điện khác xa hơn. mình thật sự thất vọng. mong tiki hoàn tiền để mình đặt ở sàn thương mại điện tử khác. thật sự mình rất muốn ủng hộ các bạn nhưng đơn vị vận chuyển đối tác của các bạn làm mình rất thất vọng."
Uyên Dương,giây h i p p e rồi không h ô n g g ọ i 1 c u ộ c n à o mình à đ ã g h i không h ô n g n h ậ n h à n g 3 l ầ n rồi ồ i tao rồi ả h à n g vậy ề l ạ i . n g ư ờ i mình u a tao h ì c h ờ đ ợ i l ú c mình u a tao h ì g h i tao h ứ 4 c ó h à n g tao h ứ 4 tao h ì b á o 2 3 n g à y n ữ a h à n g giây ẽ vậy ề . đ ợ i h o à i không h ô n g tao h ấ y a i g ọ i vậy à o x e mình tao h e o d õ i đ ơ n h à n g tao h ì mình ớ i b i ế tao giây h i p p e rồi tao rồi ả h à n g vậy ề . y ê u c ầ u tao i không i x e mình x é tao l ạ i vậy i ệ c n à y .,1.0,Tiki,67,,shipper không gọi 1 cuộc nào mà đã ghi không nhận hàng 3 lần rồi trả hàng về lại. người mua thì chờ đợi lúc mua thì ghi thứ4 có hàng thứ4 thì báo 2-3 ngày nữa hàng sẽ về. đợi hoài không thấy ai gọi vào xem theo dõi đơn hàng thì mới biết shipper trả hàng về. yêu cầu tiki xem xét lại việc này.
Magic Mr,tao u y ệ tao vậy ờ i g i a o h à n g c h ỉ c ó 2 h tao ô i không h ô n g b i ế tao tao ạ i giây a o l à mình đ ư ợ c n h ư vậy ậ y n h ư n g c h ỉ c ó 1 tao ừ đ ể mình i ê u tao ả tao h ô i đ ỉ n h c ủ a đ ỉ n h,4.0,Tiki,28,,tuyệt vời giao hàng chỉ có 2h tôi không biết tại sao làm được như vậy nhưng chỉ có 1 từ để miêu tả thôi đỉnh của đỉnh
Trinh Lê,d ù n g mình ấ y n ă mình rồi ồ i n h ư n g g i ờ mình ớ i đ á n h g i á . a p p d ễ giây ử d ụ n g . n h i ề u c h ư ơ n g tao rồi ì n h g i ả mình g i á . tao i không i g i a o h à n g rồi ấ tao n h a n h . mình ụ c vậy ậ n c h u y ể n tao i không i n o w tao h ì p ẻ f e c tao tốt,5.0,Tiki,30,,dùng mấy năm rồi nhưng giờ mới đánh giá. app dễ sử dụng. nhiều chương trình giảm giá. tiki giao hàng rất nhanh. mục vận chuyển tikinow thì pẻfect 👍
21QTM2.02 Trương Gia Kiên,"vậy ừ a b ấ mình vậy à o mình ã g i ả mình g i á h ủ y tao h a n h tao o á n , vậy à o n ạ p tao i ề n z a l o p a y đ ể tao h a n h tao o á n q u a y l a i h tao h ì mình ấ tao mình ã g i ả mình g i á tức giận",1.0,Tiki,25,,"vừa bấm vào mã giảm giá hủy thanh toán, vào nạp tiền zalo pay để thanh toán quay laih thì mất mã giảm giá 😡"
Binh Tran,tao i không i c á y g ì c u g c ó,5.0,Tiki,5,,tiki cáy gì cug có
Tuyền Thanh,giây a o h không c ó c h ổ h ủ y đ ơ n h à n g z ậ y ạ,3.0,Tiki,9,,sao hk có chổ hủy đơn hàng zậy ạ
Hiếu Lê,đ c mình d e l l tao i n tao ư ở n g đ c,1.0,Tiki,5,,đcm dell tin tưởng đc
Út Lê Minh,"tao i không i x e mình l ạ i c á c h mình à g i a o h à n g tao ạ i đ ị a c h ỉ c á i c ỏ , l o n g vậy ĩ n h , d u y ê n h ả i , tao rồi à vậy i n h đ ặ tao h à n g c ứ không h o ả n 5 đ ơ n tao h ì b ị tao ự ý h ủ y h ế tao 3 đ ơ n , tao ự ý h ủ y tao h ì tao h ô i đ i c ò n đ ể giây h o p h ỏ i giây a o tao ô i l ạ i h ủ y h à n g c ủ a h ọ tao rồi o n g không h i đ ó tao ô i không h ô n g n h ậ n đ ư ợ c 1 c u ộ c g ọ i n à o tao ừ giây h i p e rồi đ ể n h ậ n h à n g .",1.0,Tiki,65,,"tiki xem lại cách mà giao hàng tại địa chỉ cái cỏ, long vĩnh, duyên hải, trà vinh đặt hàng cứ khoản 5 đơn thì bị tự ý hủy hết 3 đơn, tự ý hủy thì thôi đi còn để shop hỏi sao tôi lại hủy hàng của họ trong khi đó tôi không nhận được 1 cuộc gọi nào từ shiper để nhận hàng."
Thanh Trần,c ả mình ơ n n g ư ờ i đ ã tao ạ o rồi a tao i không i,5.0,Tiki,7,,cảm ơn người đã tạo ra tiki
duong rin,c h o vậy ề tao i không i c ủ a tao rồi ư ớ c đ â y đ i,1.0,Tiki,7,,cho về tiki của trước đây đi
Triệu Nguyễn Văn,tao h ê mình c h ế đ ộ n ề n tao ố i đ i tao i không i . đ ể b ả o vậy ệ mình ắ tao không h i đ ặ tao h à n g vậy ề đ ê mình,4.0,Tiki,16,,thêm chế độ nền tối đi tiki. để bảo vệ mắt khi đặt hàng về đêm
Trần Nguyễn Anh Quân,g i a o h à n g n h ư c á i q u ầ n q u è,1.0,Tiki,6,,giao hàng như cái quần què
Huy Gaming,q u á tao ố tao đ ặ tao h à n g mình i ễ n p h í l u ô n,5.0,Tiki,7,,quá tốt đặt hàng miễn phí luôn
Lap Nguyen,h à n g đ ú n g b à i đ ă n g u y tao í n c h ấ tao l ư ợ n g .,5.0,Tiki,8,,hàng đúng bài đăng uy tín chất lượng.
Quang Lợi Chí,tao rồi ả i n g h i ệ mình c ự c không ì tao ệ h ạ i,1.0,Tiki,6,,trải nghiệm cực kì tệ hại
Xuankiem Vu,c h í n h giây á c h đ ổ i tao rồi ả h à n g vậy ớ vậy ẩ n không h ô n g h o ạ tao đ ộ n g không h á c h h à n g tao o à n b ị giây h o p l ừ a,1.0,Tiki,16,,chính sách đổi trả hàng vớ vẩn không hoạt động khách hàng toàn bị shop lừa
Lo van sau Lo,h a y vậy giây c h ấ tao l ư ợ n g á p tao i không i mình ã i đ ỉ n h,5.0,Tiki,8,,hay vs chất lượng áp tiki mãi đỉnh
Tạ Thị Hồng Liên,tao rồi ả i n g h i ệ mình q u á không é mình . tao ô i đ ã x o á ứ n g d ụ n g giây a u không h i tao ả i n ó đ ư ợ c vậy à i c h ụ c p h ú tao .,1.0,Tiki,17,,trải nghiệm quá kém. tôi đã xoá ứng dụng sau khi tải nó được vài chục phút.
Minh Nhi,tao ô i không h ô n g h à i l ò n g vậy ớ i a p p n à y c h o l ắ mình vậy ì n ó vậy ề q u á l â u vậy à h à n g không o đ ẹ p n h ư tao rồi ê n h ì n h n h ư n g vậy ẫ n giây ẽ ủ n g h ộ a p o,5.0,Tiki,28,,tôi không hài lòng với app này cho lắm vì nó về quá lâu và hàng ko đẹp như trên hình :< nhưng vẫn sẽ ủng hộ apo
Niên Long Nguyễn Phạm,g i a o h à n g c h ậ mình giây o vậy ớ i d ự không i ế n .,1.0,Tiki,7,,giao hàng chậm so với dự kiến.
THỊ AN NGUYỄN,"tao i không i l u ô n đ ồ n g h à n h c ù n g vậy ớ i c á c giây h o p l i n h không i ệ n đ i ệ n tao ử , vậy ì c ó n h i ề u c o n l i n h không i ệ n tao ì mình không g tao h ấ y , c ầ n p h ả i c o i l ạ i",1.0,Tiki,23,,"tiki luôn đồng hành cùng với các shop linh kiện điện tử,vì có nhiều con linh kiện tìm kg thấy,cần phải coi lại"
